"SubjectId";"BusinessTrip";"PartySize";"Age25_44";"Age45_54";"Age55";"Income";"Female";"Undergraduate";"Posgraduate";"AirlineFirstFlight_1";"AirlineFirstFlight_2";"AirlineFirstFlight_3";"AirlineSecondFlight_3";"TripTimeHours_1";"TripTimeHours_2";"TripTimeHours_3";"Legroom12";"Legroom13";"Legroom14";"Legroom22";"Legroom23";"Legroom24";"Legroom32";"Legroom33";"Legroom34";"Fare_1";"Fare_2";"Fare_3";"StopPenaltyHours_2";"StopPenaltyHours_3";"IncomeDummy";"DiffTime1";"DiffTime2";"DiffTime3";"Choice"
745;0;2;1;0;0;50;0;0;1;3;7;2;9;0,916667;1,91667;3,41667;1;0;0;0;0;0;0;0;0;145;155;180;0,5;2;1;1,75;4,75;7,75;1
746;1;2;0;0;1;350;0;0;1;7;2;6;4;4,98333;6,98333;5,98333;0;1;0;0;0;0;0;0;0;1215;1215;985;1,5;0,5;0;0;0;1;1
747;0;1;1;0;0;40;0;1;0;3;6;5;2;6,16667;7,66667;8,16667;1;0;0;0;0;1;0;1;0;550;455;430;1;1,5;1;2,16666666666667;2,66666666666667;5,16666666666667;2
749;0;1;1;0;0;60;0;1;0;7;8;6;2;1,25;2,75;3,75;0;0;1;0;0;1;0;0;1;150;160;175;1;2;1;3,25;5,75;5,25;1
750;0;1;0;0;0;30;0;0;0;3;2;1;2;2,51667;4,01667;4,51667;0;0;0;1;0;0;0;0;0;310;310;295;1;1,5;1;7;1;7;1
751;0;3;0;1;0;60;0;1;0;6;4;2;3;5,33333;6,83333;6,83333;0;1;0;0;0;0;0;0;0;420;420;420;1;1;1;2,33333333333333;0,833333333333333;1,83333333333333;3
752;0;3;1;0;0;50;0;1;0;5;7;10;3;5,23333;7,23333;7,23333;0;0;0;0;0;0;0;1;0;455;475;375;1,5;1,5;1;8,75;8,75;1,25;3
753;1;1;1;0;0;112,5;0;0;1;1;3;6;7;2,01667;4,51667;4,01667;0;1;0;0;0;1;1;0;0;545;445;495;2;1,5;0;6,51666666666667;3,01666666666667;9,51666666666667;3
754;0;3;1;0;0;80;0;1;0;5;2;4;5;6,15;7,65;7,15;0;0;0;0;0;0;1;0;0;400;420;360;1;0,5;1;3,85;3,35;5,85;3
755;0;2;1;0;0;137,5;1;0;0;4;10;6;7;4,31667;5,31667;6,31667;1;0;0;1;0;0;0;1;0;700;735;800;0,5;1,5;0;4;1;3;1
756;1;5;1;0;0;92,5;0;1;0;4;3;3;1;5,26667;6,76667;7,76667;0;0;0;0;0;0;0;1;0;595;595;565;1;2;1;1,76666666666667;7,76666666666667;13,2666666666667;1
758;1;1;0;1;0;50;1;0;1;3;4;6;3;6,35;8,35;7,85;0;0;1;0;0;1;0;0;0;740;615;585;1,5;1;1;3,85;1,15;4,35;3
761;0;1;1;0;0;350;1;1;0;7;6;10;1;2,85;4,85;3,85;0;0;1;0;1;0;0;1;0;175;250;240;1,5;0,5;0;13,5166666666667;13,5166666666667;12,0166666666667;1
763;0;1;1;0;0;60;1;0;1;6;1;1;10;4,23333;6,23333;6,73333;0;1;0;0;0;0;0;0;1;245;325;270;1,5;2;1;7;7;11,5;1
764;0;1;1;0;0;60;1;0;1;7;3;3;9;5,5;6,5;7,5;0;1;0;0;1;0;0;0;1;610;450;610;0,5;1,5;1;6,5;7,5;9,5;2
765;1;1;0;1;0;80;1;0;1;5;3;1;5;1,81667;3,31667;3,31667;0;1;0;0;0;0;0;0;0;415;400;315;1;1;1;1,81666666666667;12,3166666666667;12,3166666666667;1
766;0;2;1;0;0;70;1;1;0;4;3;7;6;5,98333;7,48333;8,48333;0;0;1;0;0;1;0;0;1;710;620;680;1;2;1;3,5;8;8;1
767;0;1;0;1;0;70;0;1;0;4;3;3;1;4,56667;7,06667;5,56667;1;0;0;1;0;0;1;0;0;305;325;290;2;0,5;1;2,5;5,5;0,5;1
769;0;2;0;0;1;70;1;0;1;6;7;6;1;4,68333;7,18333;7,18333;0;0;0;0;0;1;0;0;0;315;290;330;2;2;1;3,68333333333333;7,68333333333333;9,18333333333333;2
770;0;1;0;0;1;187,5;1;0;1;4;5;2;8;4,31667;5,31667;6,81667;0;1;0;0;0;1;1;0;0;700;570;735;0,5;2;0;3;1;1;1
771;0;1;0;0;1;162,5;0;0;1;9;7;1;7;6,15;7,65;7,15;0;0;0;0;0;0;1;0;0;380;380;340;1;0,5;0;5,15;4,65;10,15;3
772;1;1;1;0;0;70;0;0;0;1;10;7;1;3,13333;5,13333;5,63333;0;0;0;1;0;0;0;0;0;395;295;345;1,5;2;1;5,5;3,5;7,5;2
773;0;1;1;0;0;92,5;0;1;0;5;7;10;3;5,45;7,45;7,45;0;0;0;0;0;0;0;1;0;560;580;460;1,5;1,5;1;5,05;3,05;4,45;2
774;0;1;1;0;0;137,5;0;0;1;7;7;7;4;4,61667;7,11667;6,11667;0;0;0;0;1;0;1;0;0;775;710;710;2;1;0;2,5;1,5;0,5;3
775;1;1;1;0;0;112,5;0;1;0;7;3;3;9;6,15;7,15;8,15;0;1;0;0;1;0;0;0;1;765;565;765;0,5;1,5;0;0,15;0,15;0,85;1
776;0;1;1;0;0;80;0;1;0;2;3;4;3;1,81667;3,81667;3,31667;1;0;0;0;1;0;0;0;1;315;380;315;1,5;1;1;5,81666666666667;1,81666666666667;0,183333333333333;3
777;1;1;0;0;0;40;1;0;1;4;5;2;8;2,53333;3,53333;5,03333;0;1;0;0;0;1;1;0;0;360;290;375;0,5;2;1;7,25;1,25;4,25;2
778;0;1;1;0;0;162,5;1;0;1;1;7;5;2;4,98333;6,98333;6,98333;1;0;0;0;1;0;0;0;0;695;495;695;1,5;1,5;0;0,0166666666666667;2,98333333333333;3,98333333333333;1
779;0;3;0;1;0;112,5;1;0;1;4;11;5;1;5,13333;7,13333;6,63333;0;0;1;0;0;1;0;0;0;520;570;520;1,5;1;0;5;8;3,5;1
780;0;5;1;0;0;350;1;0;1;4;1;4;1;4,88333;6,38333;7,38333;1;0;0;0;1;0;0;0;0;325;230;270;1;2;0;2,5;0,5;4;2
781;1;1;0;0;1;112,5;0;0;1;2;2;10;1;0,966667;1,96667;3,46667;1;0;0;0;0;0;0;0;0;175;160;185;0,5;2;0;2;9,5;6,5;1
783;0;1;1;0;0;112,5;0;1;0;5;1;5;4;5,45;7,95;7,45;0;1;0;0;0;1;1;0;0;435;510;535;2;1,5;0;1,5;9;1,5;1
784;0;1;0;0;1;50;1;1;0;5;4;7;4;4,98333;6,98333;7,48333;0;0;1;0;1;0;1;0;0;1330;1330;1155;1,5;2;1;1,48333333333333;4,48333333333333;0,0166666666666667;3
785;0;1;1;0;0;60;1;0;1;4;7;3;5;5,08333;6,08333;7,58333;0;0;0;0;1;0;0;1;0;500;500;500;0,5;2;1;7,58333333333333;5,58333333333333;8,08333333333333;2
787;1;1;1;0;0;137,5;0;1;0;7;4;1;3;4,63333;6,13333;7,13333;1;0;0;0;1;0;0;0;0;320;410;395;1;2;0;2,63333333333333;1,13333333333333;5,13333333333333;1
788;0;3;1;0;0;112,5;1;1;0;7;6;10;1;4,61667;6,61667;5,61667;0;0;1;0;1;0;0;1;0;330;465;445;1,5;0,5;0;3,88333333333333;1,88333333333333;3,88333333333333;1
789;1;1;1;0;0;20;1;1;0;7;7;7;4;4,65;6,15;6,65;1;0;0;0;0;1;0;1;0;380;340;420;1;1,5;1;1;6;0;1
790;1;1;1;0;0;20;1;0;0;1;6;4;5;5,05;7,55;7,55;0;1;0;0;1;0;0;0;1;485;660;485;2;2;1;12,05;14,55;10,05;3
791;0;1;1;0;0;60;1;1;0;2;7;2;1;2,53333;5,03333;4,03333;0;1;0;0;0;1;0;1;0;220;220;170;2;1;1;0,5;3,5;2,5;1
792;1;2;1;0;0;162,5;0;0;1;9;1;5;3;4,38333;6,38333;6,88333;0;0;0;1;0;0;0;0;0;480;545;410;1,5;2;0;12;6;7;1
793;0;1;0;1;0;112,5;0;1;0;2;6;5;7;4,38333;5,38333;6,88333;0;0;1;1;0;0;0;0;1;275;300;300;0,5;2;0;2,38333333333333;1,61666666666667;0,883333333333333;1
794;0;2;0;0;1;60;1;0;0;7;3;7;2;5,8;6,8;7,8;1;0;0;1;0;0;0;1;0;450;490;385;0,5;1,5;1;3;7,5;1,5;3
795;1;2;0;0;1;80;1;1;0;7;7;3;7;1,81667;4,31667;3,31667;0;0;1;1;0;0;0;0;0;345;400;315;2;1;1;6,81666666666667;7,81666666666667;2,31666666666667;1
797;0;2;1;0;0;350;1;1;0;4;7;3;5;5,33333;6,33333;7,83333;0;0;0;0;1;0;0;1;0;710;710;710;0,5;2;0;12;15;14;1
798;1;1;0;0;1;162,5;0;0;1;2;10;9;5;5,3;7,8;6,3;0;0;0;0;0;1;0;0;1;1015;885;750;2;0,5;0;4;2;1;1
799;0;2;1;0;0;112,5;1;1;0;1;7;6;10;2,53333;3,53333;4,03333;0;0;1;0;0;0;0;1;0;255;325;315;0,5;1;0;6,5;2;5;1
800;0;2;1;0;0;30;1;1;0;4;3;3;1;2,83333;4,33333;5,33333;0;0;0;0;0;0;0;1;0;555;555;525;1;2;1;1,83333333333333;6,33333333333333;10,3333333333333;3
801;0;3;0;1;0;112,5;1;0;1;7;3;3;8;3,56667;5,56667;5,06667;0;0;1;0;0;1;0;0;0;380;395;360;1,5;1;0;0,566666666666667;3,56666666666667;2,06666666666667;1
802;1;5;1;0;0;40;1;0;0;7;7;3;7;3,36667;5,86667;4,86667;0;0;1;1;0;0;0;0;0;600;690;540;2;1;1;5,86666666666667;6,86666666666667;1,36666666666667;1
804;0;2;1;0;0;60;1;1;0;5;9;2;6;5,1;7,1;7,6;0;1;0;0;0;0;0;0;1;425;350;365;1,5;2;1;1;0;2;1
806;1;1;1;0;0;112,5;0;0;1;6;5;1;7;4,56667;7,06667;7,06667;0;1;0;0;1;0;0;0;1;650;480;510;2;2;0;1,56666666666667;4,06666666666667;2,56666666666667;2
807;0;2;0;1;0;112,5;0;0;1;4;2;6;3;5,35;7,85;6,85;0;0;0;0;1;0;1;0;0;490;650;540;2;1;0;4,5;6;9;1
808;1;1;1;0;0;187,5;1;0;1;7;4;1;3;5,8;7,3;8,3;1;0;0;0;1;0;0;0;0;310;395;380;1;2;0;0,8;2,2;3,3;1
809;1;1;1;0;0;70;0;1;0;1;4;4;1;4,61667;5,61667;5,61667;0;0;1;1;0;0;0;0;0;735;660;810;0,5;0,5;1;10;11;9;2
810;1;1;1;0;0;40;1;0;1;4;1;2;7;5,35;6,85;7,85;0;1;0;1;0;0;1;0;0;435;520;370;1;2;1;4,5;1,5;1,5;1
811;0;5;1;0;0;112,5;0;0;0;4;6;1;2;2,8;4,3;4,8;0;0;1;0;1;0;1;0;0;485;460;485;1;1,5;0;8,2;1,7;4,2;2
812;0;1;1;0;0;92,5;0;1;0;5;7;10;3;5,61667;7,61667;7,61667;0;0;0;0;0;0;0;1;0;675;705;560;1,5;1,5;1;7;7;0,5;1
813;0;4;0;1;0;112,5;1;0;1;6;3;6;5;4,01667;5,01667;5,01667;1;0;0;0;0;0;0;0;1;405;385;405;0,5;0,5;0;2;1;5;1
815;0;1;1;0;0;60;1;1;0;10;10;2;5;5,3;6,8;6,8;1;0;0;0;0;1;1;0;0;700;885;735;1;1;1;14,75;15,75;15,75;1
818;0;1;1;0;0;60;1;1;0;6;3;6;5;5,21667;7,21667;7,71667;0;0;0;1;0;0;0;0;0;520;580;665;1,5;2;1;7,28333333333333;1,71666666666667;2,78333333333333;1
819;0;2;1;0;0;92,5;1;0;1;5;6;7;10;1,96667;4,46667;4,46667;0;0;1;0;0;0;1;0;0;180;220;180;2;2;1;0,966666666666667;1,96666666666667;3,46666666666667;1
821;1;1;0;1;0;112,5;0;0;1;4;2;6;3;4,56667;7,06667;6,06667;0;0;0;0;1;0;1;0;0;510;675;565;2;1;0;1,93333333333333;2,06666666666667;4,06666666666667;1
822;1;1;1;0;0;70;0;0;1;5;6;7;11;4,68333;6,18333;5,68333;0;1;0;1;0;0;0;1;0;455;385;545;1;0,5;1;4,18333333333333;0,316666666666667;5,18333333333333;2
823;0;1;0;0;0;30;0;1;0;1;7;6;10;5,76667;6,76667;7,26667;0;0;1;0;0;0;0;1;0;485;620;590;0,5;1;1;4,5;0;3;1
825;1;1;0;0;1;60;0;0;0;1;5;10;3;2,53333;3,53333;4,03333;0;1;0;0;1;0;0;0;0;225;210;280;0,5;1;1;7,5;10,5;10,5;1
826;0;1;1;0;0;10;1;0;0;2;5;3;7;4,31667;5,81667;6,31667;1;0;0;0;0;1;0;1;0;380;470;380;1;1,5;1;8,31666666666667;8,81666666666667;11,3166666666667;1
827;1;1;1;0;0;80;0;1;0;6;5;1;7;2,91667;5,41667;5,41667;0;1;0;0;1;0;0;0;1;335;250;265;2;2;1;3,5;3,5;2;1
828;0;1;1;0;0;40;0;1;0;6;5;10;4;6,15;8,65;8,65;1;0;0;1;0;0;0;1;0;875;955;875;2;2;1;0,75;6,25;0,25;1
829;0;2;0;1;0;80;0;1;0;11;2;4;7;2,53333;3,53333;4,03333;0;1;0;0;1;0;0;0;0;270;280;260;0,5;1;1;5,96666666666667;0,466666666666667;4,53333333333333;1
830;0;1;0;0;1;162,5;0;0;1;4;3;3;1;4,5;6;7;0;0;0;0;0;0;0;1;0;690;690;660;1;2;0;0,75;6,75;12,25;1
831;0;3;1;0;0;112,5;1;0;0;7;6;1;6;2,51667;4,51667;3,51667;0;0;0;1;0;0;0;0;1;235;190;215;1,5;0,5;0;11;0,5;11;2
832;1;1;0;1;0;137,5;0;1;0;7;2;6;4;2;4;3;0;1;0;0;0;0;0;0;0;510;510;415;1,5;0,5;0;3;5;2,5;1
833;1;1;0;0;1;92,5;0;1;0;3;2;1;2;2,51667;5,01667;4,01667;1;0;0;0;0;0;0;0;1;190;190;245;2;1;1;6;6;6;1
834;0;2;1;0;0;112,5;1;0;0;11;5;5;6;5,5;7;6,5;1;0;0;0;1;0;0;0;1;570;700;730;1;0,5;0;10;13;12;1
835;0;1;1;0;0;50;0;0;0;5;6;7;11;2,83333;4,33333;3,83333;0;1;0;1;0;0;0;1;0;460;395;555;1;0,5;1;0,5;3,5;0,5;2
836;1;2;0;1;0;70;1;1;0;1;3;6;7;5,15;6,65;6,65;0;0;1;0;1;0;0;1;0;470;450;350;1;1;1;1,85;4,65;2,65;3
837;0;2;1;0;0;40;0;1;0;7;3;3;9;4,61667;5,61667;6,61667;0;1;0;0;1;0;0;0;1;665;495;665;0,5;1,5;1;5;4;2;2
840;0;2;0;0;1;60;0;0;1;4;2;6;3;5,3;7,8;6,8;0;0;0;0;1;0;1;0;0;580;775;645;2;1;1;2,3;5,8;6,8;1
841;0;3;1;0;0;187,5;1;1;0;6;2;3;6;1,36667;3,36667;3,36667;1;0;0;0;1;0;0;0;0;125;155;130;1,5;1,5;0;0;1,5;9;1
843;1;1;1;0;0;60;0;1;0;4;7;7;3;1,85;2,85;4,35;0;0;1;1;0;0;0;0;1;205;240;290;0,5;2;1;1;2,5;2,5;1
844;0;2;0;0;1;350;1;0;1;1;2;3;2;6,15;8,65;8,65;0;0;1;0;0;0;1;0;0;560;480;610;2;2;0;6,65;5,15;4,15;2
845;0;2;0;0;1;92,5;0;1;0;7;3;7;2;1,95;2,95;3,95;1;0;0;1;0;0;0;1;0;750;820;650;0,5;1,5;1;7;2,5;11,5;1
846;0;1;0;0;0;40;0;0;0;5;7;11;3;5,33333;6,33333;6,83333;1;0;0;1;0;0;1;0;0;535;585;435;0,5;1;1;4;1;0;1
849;1;1;1;0;0;40;0;1;0;6;4;2;6;2,53333;5,03333;4,53333;0;0;1;1;0;0;0;0;1;195;155;190;2;1,5;1;4,5;3;1,5;2
850;0;2;0;0;0;30;0;1;0;5;5;6;10;5,8;7,8;7,8;1;0;0;0;1;0;0;0;0;225;215;205;1,5;1,5;1;2,2;5,8;7,3;1
851;0;1;1;0;0;162,5;0;0;0;5;3;8;6;4,56667;7,06667;6,56667;0;0;0;0;1;0;0;1;0;435;410;510;2;1,5;0;14;14;15;2
852;0;1;0;0;0;30;0;1;0;1;5;10;3;4,21667;5,21667;5,71667;0;1;0;0;1;0;0;0;0;375;355;475;0,5;1;1;4;2;2;1
854;1;2;1;0;0;92,5;1;0;0;7;1;4;3;2,73333;3,73333;4,73333;0;0;1;0;0;0;1;0;0;310;280;240;0,5;1,5;1;11,5;8,5;8,5;3
855;0;1;1;0;0;112,5;0;0;0;5;2;2;3;1,36667;2,86667;2,36667;0;0;1;0;0;1;0;0;0;215;180;200;1;0,5;0;1,63333333333333;4,36666666666667;5,13333333333333;1
856;0;1;0;0;0;10;1;0;0;6;1;1;10;1,81667;3,81667;4,31667;0;1;0;0;0;0;0;0;1;160;210;175;1,5;2;1;4;4;0,5;1
857;0;1;1;0;0;10;1;1;0;7;4;8;5;3,75;6,25;4,75;0;0;1;0;0;0;0;1;0;325;230;325;2;0,5;1;3;3;4,5;1
858;1;1;1;0;0;70;1;0;1;6;1;8;2;5,3;7,3;7,8;1;0;0;0;0;1;0;1;0;560;500;500;1,5;2;1;4,3;1,3;3,8;1
860;0;2;0;1;0;162,5;0;0;1;5;5;5;2;5,3;6,3;6,8;0;0;1;0;0;0;0;1;0;675;615;615;0,5;1;0;2,2;4,2;0,7;1
861;1;1;1;0;0;92,5;1;0;1;2;1;3;8;5,33333;6,33333;7,33333;1;0;0;1;0;0;0;1;0;1220;1015;1120;0,5;1,5;1;2,33333333333333;0,333333333333333;7,33333333333333;2
862;1;1;0;0;1;30;1;1;0;4;5;4;2;3,81667;4,81667;6,31667;1;0;0;0;0;0;0;0;0;225;315;240;0,5;2;1;10;7;2,5;1
864;1;1;1;0;0;112,5;1;0;1;9;1;5;3;4,23333;6,23333;6,73333;0;0;0;1;0;0;0;0;0;480;550;410;1,5;2;0;8;1;0,5;1
865;0;1;0;0;0;40;1;0;1;3;7;2;9;5,85;6,85;8,35;1;0;0;0;0;0;0;0;0;355;375;430;0,5;2;1;5;2;1;1
866;1;1;1;0;0;50;1;0;1;2;7;4;6;5,35;6,85;7,35;0;0;0;1;0;0;0;0;0;570;650;625;1;1,5;1;2,5;8,5;4;1
867;0;2;0;0;0;162,5;0;0;0;2;7;4;6;1,85;4,35;3,35;1;0;0;0;0;0;0;0;1;370;370;320;2;1;0;11,65;9,15;8,65;3
868;0;4;1;0;0;112,5;0;1;0;1;5;1;5;6,16667;7,16667;7,66667;1;0;0;1;0;0;1;0;0;325;345;380;0,5;1;0;3,16666666666667;1,16666666666667;4,66666666666667;1
869;0;2;1;0;0;112,5;0;1;0;2;10;9;5;2,23333;4,73333;3,23333;0;0;0;0;0;1;0;0;1;525;455;390;2;0,5;0;0,5;8,5;7;1
870;1;1;0;1;0;137,5;0;0;1;3;4;5;1;5,53333;7,53333;7,03333;0;0;0;0;0;0;1;0;0;460;480;525;1,5;1;0;12,0333333333333;14,0333333333333;12,5333333333333;1
872;0;1;1;0;0;40;0;1;0;11;2;2;4;5,26667;6,26667;6,76667;1;0;0;1;0;0;1;0;0;330;255;270;0,5;1;1;5;9,5;9,5;1
873;0;2;1;0;0;70;0;1;0;6;4;4;10;1,36667;3,86667;3,36667;0;0;0;0;1;0;0;1;0;200;170;165;2;1,5;1;1,63333333333333;2,36666666666667;6,36666666666667;1
874;0;2;1;0;0;80;0;1;0;6;3;6;5;5,23333;6,23333;6,23333;1;0;0;0;0;0;0;0;1;265;250;265;0,5;0,5;1;1,5;0;6;1
875;0;1;1;0;0;40;1;1;0;3;2;1;2;4,61667;6,11667;6,61667;0;0;0;1;0;0;0;0;0;550;550;525;1;1,5;1;0;6;0;1
876;0;1;1;0;0;20;1;0;1;5;3;1;5;3,18333;4,68333;4,68333;0;1;0;0;0;0;0;0;0;875;840;660;1;1;1;1;8;8;3
877;0;5;1;0;0;80;0;0;0;5;9;4;1;4,65;6,65;7,15;1;0;0;0;0;1;0;1;0;460;380;460;1,5;2;1;11,65;12,65;10,15;2
878;0;1;1;0;0;80;0;1;0;6;6;2;4;6,16667;7,16667;7,66667;0;1;0;0;1;0;0;0;0;480;480;455;0,5;1;1;3,33333333333333;3,33333333333333;3,83333333333333;1
879;0;2;1;0;0;70;1;1;0;2;5;7;4;2,23333;3,73333;4,23333;0;1;0;0;0;0;0;0;1;240;230;230;1;1,5;1;2,76666666666667;5,76666666666667;2,26666666666667;1
880;0;1;0;1;0;50;1;0;0;6;6;2;4;5,2;7,2;7,2;0;0;1;0;0;1;0;0;1;550;580;520;1,5;1,5;1;2;1;4;1
881;0;2;1;0;0;50;1;0;0;7;8;6;2;4,3;5,8;6,8;0;0;1;0;0;1;0;0;1;285;300;330;1;2;1;0,5;8;6,5;1
882;0;1;0;1;0;137,5;0;0;1;1;3;6;7;4,31667;5,81667;5,81667;0;0;1;0;1;0;0;1;0;385;370;285;1;1;0;0,316666666666667;6,81666666666667;4,81666666666667;3
883;0;1;0;1;0;112,5;1;0;1;1;10;3;4;4,38333;6,38333;6,88333;0;0;1;0;1;0;1;0;0;675;640;810;1,5;2;0;1,11666666666667;0,883333333333333;2,88333333333333;1
884;0;3;1;0;0;60;0;1;0;6;7;6;1;5,45;7,95;7,95;0;0;0;0;0;1;0;0;0;280;255;290;2;2;1;6,5;8;9,5;2
885;0;2;1;0;0;80;0;1;0;5;3;9;6;1;2,5;2,5;1;0;0;0;0;1;1;0;0;175;195;195;1;1;1;1;1;0,5;1
887;1;1;1;0;0;70;1;0;1;8;3;1;10;0,916667;1,91667;1,91667;0;0;0;0;1;0;1;0;0;170;140;170;0,5;0,5;1;5,75;8,75;5,75;1
889;0;1;1;0;0;40;0;1;0;2;6;5;7;4,98333;5,98333;7,48333;0;0;1;1;0;0;0;0;1;580;640;640;0,5;2;1;3;2;1;1
890;0;1;1;0;0;112,5;0;0;1;2;3;4;3;1,36667;2,36667;3,36667;0;0;0;0;0;1;0;0;0;135;115;165;0,5;1,5;0;6,63333333333333;0,366666666666667;0,133333333333333;2
891;0;1;1;0;0;60;0;0;1;3;3;4;5;2,5;5;3,5;0;0;1;0;0;0;0;1;0;260;235;270;2;0,5;1;7,5;9;2,5;1
892;0;2;0;1;0;80;1;1;0;3;3;4;5;1,25;3,75;2,25;0;0;1;0;0;0;0;1;0;175;160;185;2;0,5;1;11;9,5;2;1
893;0;1;1;0;0;10;0;0;1;4;2;6;3;2,53333;5,03333;4,03333;0;0;0;0;1;0;1;0;0;265;350;290;2;1;1;3,5;5;8;1
895;0;2;0;0;0;30;0;0;1;9;6;7;1;5,35;6,35;6,85;0;0;0;0;0;1;0;0;1;750;650;685;0,5;1;1;2,35;9,35;6,85;2
897;0;2;1;0;0;30;1;1;0;6;9;3;7;0,966667;2,46667;2,46667;0;0;0;1;0;0;0;0;1;145;120;155;1;1;1;3,46666666666667;4,96666666666667;12,4666666666667;2
898;0;4;1;0;0;70;1;0;0;6;6;2;4;5,21667;7,21667;7,21667;0;0;1;0;0;1;0;0;1;520;550;495;1,5;1,5;1;6;5;0;1
899;0;1;1;0;0;80;0;0;1;2;6;6;4;6,15;8,15;7,15;1;0;0;0;0;1;1;0;0;630;795;795;1,5;0,5;1;7,35;0,65;0,35;2
900;0;3;1;0;0;112,5;1;1;0;5;5;5;2;3,75;5,75;5,75;0;1;0;1;0;0;1;0;0;250;215;185;1,5;1,5;0;8,75;10,25;2,75;3
903;0;1;1;0;0;40;1;1;0;7;5;2;1;4,38333;6,88333;5,88333;1;0;0;0;0;0;0;0;1;365;345;435;2;1;1;1,88333333333333;5,38333333333333;0,616666666666667;1
904;0;1;1;0;0;70;1;1;0;5;7;1;5;3,81667;5,81667;5,81667;0;0;1;0;0;1;0;0;1;290;225;305;1,5;1,5;1;9;1,5;6;1
906;0;2;0;1;0;92,5;1;1;0;4;6;11;9;2,53333;5,03333;4,03333;1;0;0;0;0;0;0;0;1;225;245;225;2;1;1;3,03333333333333;4,03333333333333;9,03333333333333;1
907;1;1;0;1;0;112,5;0;0;1;1;6;2;3;1,36667;3,86667;3,86667;1;0;0;1;0;0;0;1;0;440;460;420;2;2;0;3;6;3;1
908;1;1;0;0;0;40;1;1;0;1;1;1;3;5,33333;7,83333;7,33333;0;0;0;0;1;0;0;1;0;475;475;385;2;1,5;1;10;9;13;3
909;0;5;1;0;0;112,5;1;0;0;2;4;6;2;5,3;6,8;7,8;0;0;0;0;0;0;0;1;0;750;975;885;1;2;0;2,7;3,2;2,2;1
910;0;2;1;0;0;112,5;1;1;0;4;4;8;7;3,33333;4,33333;5,33333;0;0;0;0;0;1;0;0;0;160;180;205;0,5;1,5;0;0,166666666666667;6,83333333333333;3,33333333333333;1
911;0;2;1;0;0;40;1;1;0;2;2;1;6;3,68333;5,68333;4,68333;0;0;1;0;1;0;0;1;0;375;395;355;1,5;0,5;1;4;2,5;7;1
912;0;1;1;0;0;50;0;1;0;8;5;6;1;3,13333;5,63333;5,63333;0;0;1;0;0;0;1;0;0;315;315;225;2;2;1;1;0;0;1
914;0;2;0;1;0;162,5;0;0;1;9;7;1;7;4,68333;6,18333;5,68333;0;0;0;0;0;0;1;0;0;260;260;235;1;0,5;0;3;0;9;1
915;1;1;1;0;0;162,5;0;0;1;6;1;9;2;1,96667;2,96667;2,96667;0;0;0;0;1;0;1;0;0;300;275;240;0,5;0,5;0;9,53333333333333;0,466666666666667;8,53333333333333;1
916;0;2;1;0;0;137,5;1;1;0;4;4;1;4;5,71667;6,71667;7,71667;0;0;1;0;0;0;1;0;0;410;350;350;0,5;1,5;0;4,5;9;7,5;2
917;0;1;1;0;0;20;1;0;1;10;1;6;5;2,23333;3,23333;3,23333;0;1;0;0;0;1;0;1;0;250;250;240;0,5;0,5;1;15,0166666666667;15,0166666666667;7,51666666666667;1
918;0;1;0;0;1;60;0;0;1;7;1;4;3;4,3;6,3;5,8;0;1;0;1;0;0;0;1;0;270;300;300;1,5;1;1;5;0,5;0,5;1
919;0;1;1;0;0;80;0;0;1;2;3;2;5;5,6;7,6;7,1;0;1;0;1;0;0;0;1;0;570;685;655;1,5;1;1;1;1;1;1
920;0;3;1;0;0;20;1;0;1;8;2;4;7;3,56667;5,56667;5,56667;0;0;1;0;0;1;0;0;1;470;515;470;1,5;1,5;1;0;2;2;1
922;0;3;0;1;0;137,5;1;1;0;3;4;5;1;4,23333;5,23333;6,23333;1;0;0;1;0;0;0;1;0;495;495;550;0,5;1,5;0;3,5;4;1;3
924;1;2;0;0;0;70;1;0;1;6;2;7;1;1,95;3,95;3,95;0;1;0;1;0;0;1;0;0;435;500;525;1,5;1,5;1;3,5;8;9,5;1
925;0;1;1;0;0;70;1;1;0;10;7;1;7;2,53333;5,03333;5,03333;1;0;0;1;0;0;0;1;0;480;400;380;2;2;1;6,53333333333333;12,0333333333333;7,53333333333333;1
926;0;2;0;1;0;350;0;0;1;7;4;8;5;4,01667;6,51667;5,01667;0;0;1;0;0;0;0;1;0;610;430;610;2;0,5;0;1;3;4;2
927;0;2;1;0;0;60;1;0;1;1;7;5;2;5,35;6,35;6,85;0;0;0;0;0;1;0;0;1;620;715;585;0,5;1;1;11,5;5,5;1;3
928;0;1;0;0;0;60;0;1;0;7;7;3;7;5,26667;7,76667;6,76667;0;0;1;1;0;0;0;0;0;595;680;535;2;1;1;5,5;7;11,5;1
929;0;2;0;1;0;162,5;0;0;1;1;7;5;2;5,33333;7,33333;7,33333;1;0;0;0;1;0;0;0;0;610;435;610;1,5;1,5;0;1;0;1;1
930;0;1;1;0;0;30;1;0;0;4;1;4;7;6,16667;8,66667;7,16667;0;0;0;0;0;1;0;0;1;685;790;825;2;0,5;1;12,5;10,5;9,5;1
931;1;1;1;0;0;112,5;0;0;0;2;7;2;1;5,35;6,85;7,35;0;0;1;0;1;0;1;0;0;555;555;620;1;1,5;0;10,5;7,5;0;2
